text,time
진짜 제발 동생 공범아니라고 한 경찰들하고 처음에 왔다가 돌아간 경찰하고 동일인물인지는 모르겠지만 그 경찰들 전부다 옷 벗었음 좋겠다 평생 죄책감 안고 살았으면 좋겠다 주변 사람이 저런 일을 당했어도 아니라고 할까.. 한국에서 사는게 너무 수치스러워지는 순간이다..,6년 전
그냥 사형시키면 안돼나?,6년 전(수정됨)
예전 수원오원춘때도 그랬더니 정신차리나 싶었는데 아직도 정신못차린 경찰들 경찰이 아니고 그냥 짭새다 짭새,6년 전
이게 동생은 공범이 아니라고???? 말릴때 저렇게 말리나??,6년 전
그거 아세요 경찰 보니까 만 멋있어요 근대 실체는 뭐지...시민들 가벽게 생각 한다 진심말고 대충 일 하는거 있죠..,6년 전
붙잡아는데공범이지,6년 전
"저 경찰들 가족들은 저 경찰들이 자기 아빠, 아들, 형제라는 건 알까나,, 안다면 얼마나 수치스러울까 저 경찰이 우리 아빠였으면 내가 죄책감에 정신병왔을듯",6년 전
경찰도 죳나 무능하다 ㅋ 가는거 뒤에 쳐다보고 있는데요,6년 전
"아휴....맘아파라...저아까운 아들을 우찌할고...ㅜ.ㅜ
저나쁜ㅅㄲ들 똑같은 고통 느끼게해줘야는데...ㅆㅂ",6년 전
살인범들은 죽을때까지 온갖 고문방법으로 고문시켜야된다,6년 전
경찰도 공범이냐 왜 이리 일을 제대로 못해 매번,6년 전
동생이 뒤에서 아주 꽉잡았는데 ??동생사형가야된다,6년 전
동생이 공범이네 말리려면 형을 잡았어야지,6년 전
Cctv 풀공개 해라 편집해서 올리니 이게 말리는건지 붙잡는건지 알수가 없잔아,6년 전
그냥 저 살인형제 인체실험용 으로 쓰는것도 나쁘지않음,6년 전
경찰 갔는지 망 보고 알바생 오니까 형이랑 같이 오잖아. 뭐가 공범이 아닌데? 대가리가 돌이냐??,6년 전
"그 잘난 동생님은 대체 뭘 말렸다는 거지? 신씨가 뭔 짓을 한 것도 아닌데? 경찰들은 대체 뭘 보고 동생이 공범이 아니라는 거죠? 일반인이 봐도 두 손으로 신씨를 잡고 있고 흉기로 찔리고 있던 신씨가 비명 같은 것을 아예 안 지르지는 않았을 텐데, 적어도 폭행이나 뭔가로 신씨를 위협한다는 것을 모르지는 않았을 거고 그런데 신씨를 붙잡고 그걸 말렸다고 진술한다고? 형을 붙잡은 것도 아니고 신씨를 붙잡았으면서 그렇게 진술했다고? 말이 되는 소리를 해야지. 제발 저 악마 놈들 제대로 수사해서 처벌하고 심신미약, 우울증 등이 면죄부가 되는 망할 법을 뜯어고칩시다!!!!!",6년 전
공범이네!,6년 전
"누가봐도
찌를때 못움직이게
뒤에서잡은것이다
둘이공모해서죽인것이확실",6년 전
"동생도 아주 잘못이 없다고는 볼 수 없을 듯 싶다. 보통 쌈을 말릴 거면. 흥분한 사람을 말려야 하는 것이 상식이고, 형이 흉기를 휘두르는 것을 보자 마자, 형을 적극적으로 만류했어야 했다. 형이 사람 을 죽이고 있는데 멀뚱멀뚱 있다, 경찰오고 도망 갔다는 건.... 정황상 자신도 무엇인가 죄책감을 느낀다는 거니까...",6년 전(수정됨)
개판인 우리 나라법 ㅋㅋ,6년 전
내가 찌르는건 되고 남이 찌르는건 안되고?,6년 전
비질란테가 진짜로 있었음 좋겠다. 저 가여운 영혼을 달래주고싶다.... 꿈도 못펴고 억울하게 죽은 저 젊고 안타까운 청춘을...,6년 전
1차 출동했던 경찰넘들 다 짤라라 저런넘들 필요 없다,6년 전
동생 이색히도 공범이잖아 ...CCTV에 다 드러나누만,6년 전
동생도 수사바랍니다 말도안되는 분석이네요 말리다니요 눈이 없습니까,6년 전
세상에 ㅁㅊ놈들 참 많구나 정신 똑바로 차리고 살자,6년 전
"공모했네요

초동 부실수사가 발목잡혀
경찰이 난처하니 이게 바로잡혀지지않고있네요",6년 전
법이 약하니깐 저딴짓을 쳐해대지 진짜 저런놈들 사형시켜라,6년 전
ㅆㄹㄱ들 절대 사회로못나오게해라...,6년 전
진짜 피해자랑 아무관계아닌 나도 눈물날것같은데 유가족은 어떻겠냐 진짜 어떻게 사람이 저런 행동을 하냐 자기도 똑같이 얼굴에 32번 칼 맞아야된다 똑같이 고통받으면서 죽어야된다 진짜,6년 전
죽일 수만 있다면 진짜 찾아가서 죽이고 싶은 심정이다 피해자와 일면식도 없지만 정말 미친듯이 슬프고 오늘 하루 너무 충격적이었다 ..,6년 전
형이잡히는데 동생이 왜도망가요???,6년 전
"동생이  망보고 둘이 알바생죽일라고 짜고있었네
붙잡으려면 칼들고있는 니네형을말려야지",6년 전
동생도 공범이네,6년 전
평범한 사람들의 인권보다 범죄자 인권을 더 보호하네,6년 전
저정도면 공범이지 말리려했으면 형을잡았지 왜  피해자팔을잡지?경찰도 다같은 공범아님?저정도면,6년 전
손님은 왕이다,6년 전
범죄도시냐?,6년 전
경찰인게 부끄럽지도않니? 시고했는데 뭔일을 그따구로다가 하고 죽음까지 몰고가니? 니들이죽인거야,6년 전
동생도 구속수사하세요!!,6년 전
이 사건 청와대 청원 역대 최고치 넘었다는데 사실인가요???,6년 전
동생도 공범ㄱㄱ,6년 전
사람을 죽였는데 사형가자 심시미약 같은 개소리 집어치우고,6년 전
끌어내서 투석형으로 반죽인후에 화형시켜버려야 한다.!!!,6년 전
말리려면형을말려야지..,6년 전
아니 왜 저런 짓을 하는지 이해가 안돼내 저런 새 ㄲ 들은 무기징역 해도 모잘라 그냥 저 새 ㄲ 똑같이 당해봐야 정신 차려.,6년 전
동생공범 이네...뒤에서 잡고 끝나고 도망가고.. 칼휘두르는 사람 앞에서 피해자를 잡는것은 말리는 것이 아니지...,6년 전
ㅋㅋ고대 함무라비가 더 인간적일듯 ㅋㅋ,6년 전
"동생도 집어쳐넣어라ㅡㅡ제발
둘다 인생 감옥살이하다 감옥에서 인생마감하게",6년 전
수사 확실히 해야 할꺼 같네요. 제가 보기엔 동생이 공범 같아요.,6년 전
cctv에 명백히 형이 먼저 칼로 찌르고 있는 상태에서 동생이 피해자의 양손을 결박하듯이 뒤로 잡아주고 있는데 공범이 아니라구요?국민을 다 봉사취급하는 겁니까?칼로 얼굴을 무참히 가격당해 놀라서 미쳐 피하지 못하는 피해자의 양쪽팔을 가해자 동생이 뒤로 잡아주고 있잖아요!수사를 허술히 했다는 질책을 벗어나고자 놓아준 피해자를 공범이 아니라고 우기지마시고 정말 자식이라 생각하시구 제발 정의로운 수사를 해주세요!공권력도 범죄자 편이면 국민들은 누굴 믿고 삽니까?강서구에 거주하는 주민으로서 정말 두렵기만 합니다,6년 전
"말리는거면 끝까지 말려야지..
뭐 잘못한것처럼 경찰 오니깐 도망은 왜 가는건지..  말이 앞뒤가 안 맞음...",6년 전
진짜 동생도 같이 도와준거네,6년 전
동생도 처벌해야.  칼들고 찌르는데 잡아서 죽음의 원인이 된거지. 혼자서는 충분히제압했을텐데. 에휴. 왜 자꾸 멀쩡하고 좋은 사람만 죽는거야. 사회악같은 존재는 안죽고..,6년 전
"지들 가족이였어봐 ㅋ 저런식으로 하나 ㅋㅋㅋㅋ
나라 꼴 참 잘돌아간다 법을 발가락으로 만드니?",6년 전
야이 미친 동생놈아 ㅋㅋㅋ 말리려면 칼든놈을 잡아야지 ㅋㅋ 칼맞고있는놈을 잡냐 ㅋㅋ 하.....진짜,6년 전
진짜 저 살인범 제발 사형시켜주세요,6년 전
동생 행동을 보세요. 경찰이가고난후 뒤따라나와서 염탐후 건물위를 두리번거립니다. 제생각이지만 pc방 안에는 목격자와 cctv가 많을것을 염두해두고 밖에서 살해를 공모했을가능성이 매우크다고 보여집니다. 말릴려고 잡았다? 절때아닙니다. 1차 흉기로 치명적 가격이 이루어 졌기때문에 온힘을 다해 저항이 어려웠고 두손을 잡아주고있어요.그것도 본인에게까지 피해가 올까봐 얼굴은 살짝 뒤로 하면서 말이죠. 이두 ㅅㄲ다 인간 아닙니다. 카운터에서 실실 쪼게기까지한걸보면 싸이코패스 형제 분명합니다.,6년 전
"우리나라 경찰은 이름만 경찰
이 사건은 애초에 막을수 있었는데
무늬만 경찰
형식만 치르고 사라진 무책임
답이 안나오는 대한민국에서
 우린 위험을 스스로 보호하며 살아야 되는가",6년 전
화나죽겟네. 너 김성수 너네가족내눈앞에서걸리기만해봐라,6년 전
피의자나 근무태만 경찰 엽겨움...,6년 전
둘다 사형 시켜라. 칼로 사람 얼굴을 찌르고 있는데 피해자를 말렸다는 것이 말이나 되는 소리냐? 일반 정상인 같았더라면 비명 지르고 난리도 아니었을거다. 진짜 화가 치밀어서 어쩔 줄 모르겠다. 정신질환과 심신미약은 전혀 다른 의미를 가지고 있음으로 심신미약으로 감형 받는 일은 절대 없으리라 믿는다. 너희 형제 둘이 저지른 죄로 인해 평생 고통속에서 헤어나오지 못하길 바란다. 인간의 탈을 쓰고 사는 악마같은 놈들.,6년 전(수정됨)
"대체조사를왜해?떡하니 씨씨티비에찍혔는데? 저게 도와준거아니면뭐야?공범이아니면몬데?
정신이안좋다고 해서 사람죽인죄가 사라져?
진짜 법좆같다 조사할껄조사해라",6년 전(수정됨)
동생 은 죄 읍나!!!!!,6년 전
어휴ㅡㅡ 나도 우울증있고 화날때 많은데.  나같은 사람 엄청많은데...,6년 전
누군가의 귀한 아들이며 열심히 알바까지하다가 이런 참변을당하다니 너무 가슴이 찢어지네요  제발 살인자들 엄벌해주세요 세상에 이렇게 사람 목숨을 인생을 앗아가는 나쁜 인간들은 사형에 처해주세요,6년 전
왜냐하면 뒤에서 팔을 잡았기 때문입니다,6년 전
동생도 잘못한것 같습니다,6년 전
동생도 공범이 맞다.왜냐하면 동생이 신씨를 잡고 있었기 떄문에 신씨가 도망치지 못했기 때문이다.,6년 전
왜 총안쏴?,6년 전
동생도 공범이지 보통 폭행하는 사람을 잡고 말리지 폭행 당하는 사람을 잡고 말리지는 않잖아,6년 전
굿 다이노,6년 전
181022,6년 전
끔찍한데? 오우야,6년 전
신상공개 필요없으니 종신형으로 꼬라지 안보게 해주세요,6년 전
"공범. 끝. 특수살인이네. 심신미약은 무슨,,, 심신이 미약한데 칼까지 들고와서 형제 둘이서 보복을 해?",6년 전
"어디 노옾~~으신분 자제분이 저러고 난자당해서 죽으면 일처리 어떻게 됐을까
처음출동한 경찰코스프레2명 모가지에 살인자 2명 종신형 때렸을거같은데",6년 전
형 무기징역 동생 30년  !!!!,6년 전
둘다 범인이네   말릴꺼면 흉기든 넘을 말려야지,6년 전
"청와대청원 왜 만든거임 어차피 대답은 ""우리쪽 관련이 아니라 정확히 답변해줄수 없는 일입니다""이런식으로 대충 넘기는데 진심 왜 만든거임 대답도 대충 진심도 안 느껴지고...",6년 전
사형해주세요 제발,6년 전
"경찰 절대믿지마세요.

B사 아이스크림 프랜차이즈 8년정도 운영하는 업주입니다. 
밤늦게 술먹고오는손님이 많습니다. 매너있는분들도 많지만 술취해서 진상부리는사람도있죠.
경찰 2번정도 불렀는데 정말딱 중재만 하고 그냥갑니다. 다른 건수있어서 간다하고 취객한테는 그냥 집에 가라하고 그냥 차타고 떠나버립니다. 
추후 어떻게 될지는 전혀 신경도 안쓰고 갑니다. 
경찰이 가니 다시 가게안으로 담배를 물며 들어오더니 쌍욕을하고 왜불렀냐고 ㅈㄹ 하더군요.  경찰 다시 부를 필요성을 못느끼겠더군요.
cctv도있겠다 저도 맘먹고 싸울려했는데 그취한 사람 와이프가와서 잘이야기하고 좋게 끝났습니다.
좋게끝나긴했지만 찝찝했습니다. 경찰을 믿어야할지...
중재하는게 경찰의 일이라면 스님같은분을 부르지 누가 경찰을 부르겠습니까.?
 
또한번은 건물주아들이라 속이고 전기세 33만원받으러왔다하면서 알바한테 33만원뜯어간 사기꾼도있었습니다. 
cctv 얼굴 다 제공했는데 경찰쪽에선 수배는 안되고 다른사건 연루될때까지 기다리라하더군요.
한달후쯤 어디 경찰서로 사건이 넘어갔다 또 며칠있다가 어디로 넘어갔다  
7개월후쯤인가 전화도 아닌 문자가왔습니다. 그 사기꾼이 잡혔다고 그냥 잡혔습니다 라고
오래지나고해서 그냥 묵인했습니다. 
나중에 지인한테 말하니 그거 충분히 보상금 받을수있는데 왜 소송안걸었냐고 하더군요.

경찰공무원들도 바쁘겠지만 이런일이면 소송을걸어서 돈을받을꺼냐 봐줄꺼냐 피드백을 받아야되는거 아닌가요?
그냥 잡혔습니다 하고 끝입니다 오래되서 문자 내용 정확히 기억은 못하지만.
기본적인 설명은 해야되지않나요? 그래도 피해자인데 전화라도 해서 설명해줘야하지 않나요?
너무 친절을 바란건가요? 오히려 보이스피싱이 더 친절하겠네..문자로는 안하니까.

이제 절대 경찰 안믿습니다. 아는게 힘이라고 무슨일이 나면 지인에게 먼저 물어볼껍니다.
 사명감있는 경찰분들도 많겠지만 제가 본 경찰들은 현장에서 다른 현장 접수된거 확인하고 빨리 갈 생각밖에 안하더군요.",6년 전
대한민국 이라 보고 헬 이라 읽는다,6년 전
부모 면상한번 보고싶네 어떻게 애새끼들을 저따구로 키워놨지,6년 전
진짜 대한민국 경찰의 수박겉핥기 클라스 보소... 이러니 범죄예방이 안되지... 내 주변 여성도 7년간 스토킹 시달려도 경찰신고 안하길래 물어봤더니... 신고했는데 훈방조치하더라고 포기했더라.,6년 전(수정됨)
"히죽거리며 형과같이 알바생에게
뭐라했던동생이 형의공격을
퍽이나 말렸겠네요
그형의 그동생이지..
다 쳐넣어라",6년 전
이동영상 보면 내가 부모나 형제라면 분노로 인간성을 버리고 저인간쓰레기 두형제와 그들을 번식시킨 부모까지 그리고 저 인간쓰레기형제들 범죄 관상볼줄 모르는 멍청한 경찰들까지  내가 죽이든 사람을 돈주고사서 죽이든 법으로 심판을 받게하지는 않을듯하다 수단방법안가리고 두형제는 잡아다가 피해자가 당한만큼의 수없는 칼침으로 서서히 죽이는 그런 복수를 해야한다는 생각이들었다 내가족을 잔인하게 죽인놈이 심신미약? 피해자가족의 심정이 어느정도일지 끔찍한고통으로 살아가실지? 인간이라면 느낄 고통? 인간쓰레기유전자는 왜 자꾸 만드는걸까? 능력없는 자격없는 번식욕에만 미친 암컷수컷의 결합의 실패작! 인간쓰레기! 저들의 부모도 암수컷 그런유전자이겠지! 인간들의 잘못된 번식욕으로만 태어난 인간쓰레기들! 너무 많다! 대중교통을 이용하면서 내옆에 앉아있는 인간들 조차도 쓰레기로 보이게 만드는 세상!그런세상에 난 살고있다! 이것이 지구에 붙어사는 인간의 주제인건가? 끝인가?,6년 전
어의가 없네...영상보면 망을 보고 공모한게 바로 드러나는구만....음주운전은 옆에 타면 공범이고 칼로 30방 찌를 동안 옆에 있으면 살인 공모가 아니면 모라는 얘긴가? 우발적으로 한두번 찔렀으면 그런 얘기안한다,6년 전
장난하냐,6년 전
내 가족도 지인도 친구도 아닌 완전 모르는 사람인데도 너무 슬프고 화나고 당장이라도 저 살인마 죽도록 패고 지옥이란게 있다면 죽어서까지 고통받게하고싶은데 저 죄없는 피해자의 가족 친구 지인은 오죽할까.. 몇년형 이런거 아무 의미없다 무조건 사형감이다 저런 인간은 이 땅위에 남겨둘 가치가 전혀 없다,6년 전
난 미국으로 이민 가야겠다 잘있어라 NYPD가 얼마나 대단한지 보여줄께,6년 전
누가봐도 공동정범인데 무슨 뭘 말려 ㅋㅋㅋㅋㅋ 둘다 제발 사형,6년 전
눈가리개용 선택적 소통,6년 전
비질린테가 필요하다 진짜로,6년 전
경찰에게 어떻게 수사권을 맡길 수 있는가 ㅡㅡ 미치겠다....그리고 여경은 현장출동 제외하고..여자 범죄자 이송때만 활용하자....여자를 무시하는것이 아니다..여경도 소중한 사람이다..범죄현장에서 피해를 볼 수 있다..강력한 경찰을 만들어주시고..현장에서 폭력이 있다면..강력팀이 추가 출동할 수 있도록 인력을 더 늘려주세요,6년 전
짐승도 인권이 있냐?,6년 전
진짜진짜말세다 제발 솜방망이하지마세요.,6년 전
둘다최고형해라제발.!,6년 전
"이번일 동생 공범으로 안넣고 심신미약으로 감형받으면 한국 혐오할거같아요..
그래도 내나라니까 불편한 점이 있더라도 불평보다는 이것도 내 삶에서 극복해야할 과제라 생각하고 살았는데..
지금도 관련자료 찾아보면 심장이 두근두근하고 눈물이나는데...
진짜 양보해서 동생이 말리려고 붙잡았다하면 뒤에서 본인팔도 앞으로 하고 안아야지 피해자 팔만 뒤로 붙잡았다는건 단순히 말리려는의도는 아닌거같습니다..
그리고 지 형인데 아무리 눈알이 뒤집혀도 동생을 찌르진 않을텐데 차라리 형을 부둥켜 안아야지 그렇게 많이 찌를동안에 사람이나 찾으러 다닌건 , 동생도 제발 엄중한 처벌 내려주세요..
꿈많던 청년이 갔습니다.. 그런쓰레기같은 존재들에겐 사형이건 화형이건, 응당한 벌도 존재하지 않겠지만 나라에서 정의 실현을 최대한 해주셔야 나라의 기능을 한다 생각합니다..
제가 생각하는 나라는 국민들의 부모같은 하나하나 보살펴야하는 존재가 아니라, 많은 사람들을 조화롭고 공평하게 살도록 하는 기능적 역활이이라 생각하기 때문입니다.",6년 전
사형이 답이다,6년 전
무서워서 살겠냐 ㅆㅂ,6년 전
한국 경 찰  ㅆㄹ기들 미국가봐라 한국 경찰 보면 진짜 문제 많디,6년 전
"동생놈 이    말리려한건   아닌듯
지형이   칼을   휘드르는데
지형을   막아야지
이건   아닌듯  하다
못도망가게  지형편에서서
꼴갑 떤듯   
같이  처벌해야 된다",6년 전
"진짜 이거는 신상공개 해야해
너무 악마같다",6년 전
역시 떡대가 좋던 격투기를 했건 다 필요없고 칼침노면 바로 골로감,6년 전
나라네~ 가해자살기좋은나라 피해자는 착한시민들뿐~,6년 전
나라냐?,6년 전
가담했네,6년 전
와 돌아가신분 억울해서 어떡하냐 부디 좋은 곳으로 가시길,6년 전
"판사도 경찰도  항상 저 따위니깐  점점 흉악범죄가 많이 생기지
나라꼴 잘 돌아간다",6년 전
경찰놈들 음주단속이나 할줄알지  하는꼬라지하곤 흐미  알바생 삼가고인의 명복을빕니다,6년 전
딱봐도 공범이란게 어딨냐? 공모했다는 확실한 증거도 없잖아 곰탕집 성추행에서는 확실한 증거가 없다고 무죄추정의원칙이 적용되어야한다매? ㅋㅋ근데 왜 쟤는 무죄추정원칙 안함? 솔직히 앞에있는 사람 대충 잡았을수도있지 한국남자들 사건마다 태도 다른거봐라 ㅋㅋㅋ,6년 전
이건 사건을 떠나서 100% 경찰 책임입니다ㅡ,6년 전
그것도 사람이2명에서 덤비는데 더 불리하지,6년 전
"딱봐도 공범인데 경찰 도랐나
상식적으로 칼든 사람을 말려야지 찔리고 있는 사람을 붙잡고 말리나",6년 전
"칼로 얼굴 난도질 오지게 한것을 보아 가해자는 피해자에게 외모 열등감을 느낀것 같음 
가해자가 앵간치 못생기면 저러진않는데 그냥 주먹으로 때리고 싶을 정도로 빻았으니까 난도질한것이 아니었을까 추측해봅니다",6년 전
가해자 모자이크 왜하는거임?,6년 전
쌤통이다,6년 전
그래도동생이공범이아시다말이되냐잡지만안았서도밀치고도망이라도갔겠지,6년 전
심신미약자도 엄중히 처벌해야함,6년 전
집에서 칼가져오면서 계획적 범행인듯,6년 전
"경찰이 난 더 문제있다고 생각한다
일단 신원조회해서 전과 여부파악하고 귀가조치시키거나 
보복행위에 대한 경고조치의 법적
경고를 하가 보내야지",6년 전
지금해외거주중인데한국돌아가고싶지않다,6년 전
피가 꺼꾸로 솟는다. 저게 말리려던 거였다고? 경찰 일 똑바로해라. 저게 어딜봐서 말리려던거냐. 초동조치 미흡한것도 화나는데 아까운 목숨 좀만 더 대처했음 이런일 없었잖아. 협박죄 현행범 체포해서 신원조사만 했어도 아까운 목숨 죽지 않았을지도 모른다. 이게 니네가 평소 직무유기해서 생긴 결과다,6년 전
"무기징역
감옥에서 썩어죽고
장기는 실험용으로 써라",6년 전
경찰이 왜 왔는지도 왜 존재하는지도 모르겠네요;; 가해자들 신상 무조건 공개해야 맞다고 봅니다,6년 전
테이져건ㅋㅋㅋㅋㅋ총으로 갈궈야지 이번껀 아무리 총으로 대가리를맞추던 팔다리를맞추던 욕먹을일없었을텐데..,6년 전
풀어줬다고??????,6년 전
"자기 자식들이 저런 일을 당했어도 저리 풀어줬을까 싶네.
담당 경찰관들. 죽을때까지 매일밤 악몽에 죽을때까지 시달리다.
죽어서 꼭  고인 만나길 바랍니다.
너무 어처구니없는 판단에.
한순간에 믿을수 없는 나라가 되어버렸다

저 불쌍한 하고 고통스럽게 간 아이.
부모는 평생 어찌살아갈지.
살아도 사는게 아닐텐데.
생각하지않으려해도 자꾸만 떠오른다
얼마나 고통스럽고 무서웠을까.

헌법 도대체 언제 바뀝니까.
매번 법타령이나하고 이렇다저렇다.
언제쯤 개정된다 말도없고.
국민들도 이제 알아야겠습니다
무서워서 어디 살겠습니까


저 불쌍하고 고통스럽게 간 아이의
명복을 빕니다.
부디 이승에서의 고통스런 일은 
잊길 바란다",6년 전(수정됨)
살인자는 사형해야한다고 생각함. 상대가 나를 죽이려해서 정당방위로 싸우다가 실수로 죽인거면 몰라도,6년 전
"도망못가게 붙잡아놓고있는거지 저게 뭘말리는행동이냐? 공범인데..참고인이냐?
경찰들은 저런사건터지면 뒤에숨어있고..사소한사건에대해 공권력쓰고...니들조카,가족이면 저렇게 참고인으로조사할꺼냐",6년 전
"사형제도다시만들어야함..저런 ㅆ레기들은똑같이죽여야만한다.확김에? 심신미약?우울증약? 나도우울증약,신경안정제 먹고있다10년넘었다.저런 ㅆㄹ기짓은안한다..
동생 저ㅅㄲ가 말리는거다?? 말리는거면 흉기들고있는 형을붙잡아야지..흉기에찔려 피흘리며 고통스러워하는사람을붙잡고있는게 말리는거라고? 개 같은 말하네",6년 전
동생이  피해자분  안잡고있었으면  저렇게 죽이지도못한다 칼들은놈보면 바로 도망가지 미쳣다고 대항하다가 칼빵맞겠나 동생도 잡아넣어야된다거봄 절대적 공범임,6년 전
"말릴려면 형을 붙잡아야지 왜 피해자를 붙잡냐?!
이 사건은 반드시 진실이 파해쳐져서 제2의 피해자가 발생하면 안됩니다.
삼가 고인의 명복을 빕니다.",6년 전
고인의 명복을 빕니다...너무 마음이 안좋다,6년 전
특수살인죄적용시켜라.둘이 공범이다. 형을 잡았어야지.당하는쪽이 일방적으로 칼에 찔리는거 못움직이게 잡은거야.피해자가 키가크고 체격이 있으니 이것들이 둘이서 짜고 못움직이게 뒤에서 붙잡은거.둘다 특수살인죄적용시켜라.한국에서 저리 칼쓰는경우 없다고 피해자 담당의사가 글올렸더라,6년 전
형제 둘다 사형 해야한다 그건인간이 아니다 사형사형 사형,6년 전
얼굴공개해야돼요 진짜 끔찍하다,6년 전
칼들고있으면 미국에선 벌써 총쏘고도 남았을듯,6년 전
심신미약ㅋㅋㅋㅋㅋㅋ ㅅ팔 이게나라냐???ㅋㅋㅋㅋㅋㅋㅋ,6년 전
"pc방 야간 직원은 나이가 너무 어리면 안되겠더라
별별 손놈 들이 다 오더라
사장 나이대 하고 비슷하거나 많은게 좋아요",6년 전(수정됨)
한국 경찰은 국민 세금이나 처먹고 경찰서에 놀러 다니는 것뿐. 신고하면 그냥 왔다갔다 하는 것뿐입니다.,6년 전
진짜 죽이고싶다 진짜,6년 전
그냥 너무 법이 약함ㅋㅋㅋ 지딴애는 가해자 처벌이 심하면 인권침해다 하는데 정작 그로인해 역침해당하는 불쌍한  피해자들은 모른채함.. 피해자분 명복을 빕니다. 하늘에선 편히 쉬어주세요.,6년 전
동생도 공범 맞습니다,6년 전
도망못가게 말렸겠지,6년 전
우울증 상태의 심신미약  깊이 반성하고 있으니  대충 몇년 살고 나오겠네,6년 전
근데 싸움말릴때 저렇게 뒤에서 팔을 잡고 말리나? 그것도 자기편 아닌 상대방을? 희한한 일이네..? 그리고 적극적으로 말릴 의향이 있으면 뒤가 아니라 두 사람 사이에서 서로를 막았어야지 저건 말릴 생각이 없거나 칼이 있는걸 알고 일부러 뒤에서 말리는(척) 인거임,6년 전
ㅋㅋㅋㅋ자적자ㅋㅋㅋㅋ,6년 전
동생놈이 뒤에서 잡고 있었구만 공범이네  근데 왜 경찰은 공범이 아니라고 하지?,6년 전
칼로 찌르는데 잡고 있었다면 공범이지 뭔 개소리래!,6년 전
형제는 지나치게 용감했다,6년 전
계획적인 살인이다.,6년 전
그러니짭 ㅅ,6년 전
이게 공모가 아니라고? 이게 심신미약으로 까인다고? 그럼 대한민국 모든 국민은 이 나라의 국민이기를 포기한다. 이 나라의 공권력은 단 한번도 국민을 지켜낸적이 없다. 법이고 뭐고 피해자만 피해받고 끝나는 이게 나라냐?,6년 전
경찰 초동조치도 문제고 범인을 체포했으면 멀뚱히 서있는 게 아니라 쓰러져있는 피해자를 응급처치해야하는 거 아닌가? 뭐하는거임?,6년 전
강서구 PC방 살인사건은 무능한담당 '짭새'의 책임이 90%이상이다 신고받았을때 경찰서로 데려가지않고 대충 처리해서 살인사건으로 키웠고 공범자인 동생은 관계자로 조사만하고 돌려보내는거보면 '대한민국 짭새들'이 얼마나~세금도둑놈들인지 알수있다 .문재인정부는 무능한 경찰한테 수사권으로 주는게아니라 철저히감사해서 세금도둑 경찰들을 공직에서 파면해야한다.!!,6년 전
말리려면ㆍ 형을 잡아야지ㆍ,6년 전
전과 있었다는데 신원확인 안 한게 컸네,6년 전
"야 동생도 공범이다 100% 이거 경찰이 공범 아니라고 그냥 넘어가면 경찰을 죽여야됨
공범을 그냥 풀어준 공범이니까",6년 전
"키 185cm 모델 지망생 21살 강서pc방 알바생
키 160cm대 돼지 살인자

키작고 못생긴 놈들이 열등감 폭발했다는건 공인",6년 전
사형,6년 전
이런 일이 갑자기나면 못 피하겠죠?,6년 전
사형제도 부활시켜라 심신미약이니 나불대지말고 똑같은 방법으로 사형시켜라 구치소 밥한톨도 짐승한테 먹이면안된다,6년 전
동생이 공범이구만 풀어주다니..,6년 전
"가해자 형제는 무조건 무기징역이고. 경찰들은 어느정도 물갈이가 필요할듯하다. 내가 제일 싫어하는 청소년법 다음으로 싫어하는 심신미약 ㅇㅈㄹ 하는 법. 술마시면 신신미약,마약 하면 심신미약, 정신병  있으면 심신미약 악법도 이런 악법이 없다... 이번 기회에 심신미약 ㅇㅈㄹ하는 법 근절 시키고 술 마시도 하든 약을 빨았든 정신병자든 범죄 저질르면 무조건 공평하게 처벌하게 하는 법 만들자.",6년 전
말린 사람이 경찰을 보고 도망????????? 갑분띠,6년 전
무기징역받길,6년 전
이런경우는 경찰들부터 처벌해야죠. 칼로 찔러죽이겠다고 협박했는데 두 형제를 그냥 보내준건 돌아가서 보복하라는걸로 밖에 않보이네요.,6년 전
"그냥 봐도 화면.내용이 공범인데 뭐가 혐의가 없다는거지???????
그럼 칼 2개로 나눠들고 같이 찔러야 공범이고 하나만 찌르고 다른놈은 킬들지 안았다고 같이 공모하고 움직인 정황이 확실해 보이는데도 무혐의?? 
세상 무서워서 살겠어?
보배드림 성추행 사건도 기가 막힌데..
이건 정말 황당하네
대한민국이 왜이론거야?
파출소 경찰은 학교 학생들 순화 시키는건가? 적당히 하고 별거아니라고 가버리고.. 
참나원 기가 막히는구만",6년 전(수정됨)
한 사람이 흘렸다고 볼 수 없을 정도의 피투성이가 바닥에 뿌려지는 동안 형은 안 말리고 파해자를 붙잡고있었다? 이 정도의 문장만 적어도 동생은 공범이다. 가해자 보호해주고 이해해주고 인권유지시켜주는 에너지로 법이나 제대로 바꿔라 무능력한 나라.,6년 전
대한민국법 ㅈ같지. 딱 15년살고나와서 꼭 15년 형 선고한 판사자식 쑤셔죽여라,6년 전(수정됨)
속이 너무 답답하다.. 가해자 사형해라.. 아 이런말 올리면 안되나? 동생이 찾아와서 죽이면 어떡해?,6년 전
아니 딱봐도 공범인데 뭔조사야 ㄹㅇ경찰어떻게된거임,6년 전
이딴 댓글에 왜 좋아요가 있음?,6년 전
;; 이런 댓글 왜 좋아요 누르지..?,6년 전
